date,from,value,comment,woofs
2024-11-13 20:12:10,EQCMAByJtpE8MxeR4ba1Dks4u_QTTcN4kVKGM4CkfNf-yHXj,1.93,1.93 TON Ref#GAZTGOJXGE======,80221.0
2024-11-13 20:12:25,EQDFULUbqBi38rp5XeugxCUddLJ51YB3OnTKlPK_gKQYk3Pp,4.0,4 TON Ref#GAZTGOJXGY======,3121.0
2024-11-13 20:12:38,EQCiEqjFR55OmakwuTckZzL7ZLX1Qhju5uKAFs6oYu5tg7J3,3.52,3.52 TON Ref#GAZTGOJXGA======,6541.0
2024-11-13 20:12:38,EQA10L5f4udm687ylOdY-CaMy6svwtBFLgoiQ38HpGOae9Hh,5.0,5 TON Ref#GAZTGOJXG4======,1.0
2024-11-13 20:12:39,EQB-BA43sf_8EC1Ownnmx0BzpjnzIvu5p_EP3cDccVPThnbJ,2.54,2.54 TON Ref#GAZTGOJYGI======,30442.666666666668
2024-11-13 20:12:39,EQD0POnaNr0lPQqChaoJ1NIHYFWfGlRkp7XdLN1CTmilAY8z,3.74,3.74 TON Ref#GAZTGOJYGU======,4772.0
2024-11-13 20:12:45,EQA88HhZXEep0a8701ZPEO99-xq8I1RuM8gdGs85qPhuzang,5.0,5 TON Ref#GAZTGOJYHA======,1.0
2024-11-13 20:12:50,EQCIyymmJmbl80SB7c_ijugV2XLbuY9FIPsOvkOtge1ijFM1,2.2,2.2 TON Ref#GAZTGOJYGQ======,52396.0
2024-11-13 20:12:56,EQAK9UrY8xSscmVpZ_33qZ0NJNW0gFd7EXLSz-k-XFtEpiWh,2.98,2.98 TON Ref#GAZTGOJZGA======,15210.0
2024-11-13 20:12:59,EQDcB_HCey0uyYbVfiWB4VJ8xtY0e39Wa4ZJTC9j-9u1J2vn,3.21,3.21 TON Ref#GAZTGOJZGI======,10669.0
2024-11-13 20:13:00,EQCRACumbg1trW62lF3Yz5ZP9b4xsEj5od8sYlH60W2Znocm,3.32,3.32 TON Ref#GAZTGOJZG4======,8988.5
2024-11-13 20:13:04,EQC9jW99LVtXSAUZADYrJHAMYe87gMi7dvuhzBtfkc-16Wu7,2.81,2.81 TON Ref#GAZTGOJZHE======,19986.0
2024-11-13 20:13:11,EQD68tD3vawu1VRqf4jQPi1wCAwJ2B8bjOzcz_XuPhFKHO_M,3.9,3.9 TON Ref#GAZTIMBQGU======,3696.25
2024-11-13 20:13:14,EQB6vaSO8LOhOjq1Lk5q813V2GjL2ALt0YJETalcVbXFsFuo,5.0,5 TON Ref#GAZTIMBQGE======,1.0
2024-11-13 20:13:30,EQAlr0Xb-98sSx4BgeiDqqmLOs5fLFEd-mQtIXJiZ379EqcT,5.0,5 TON Ref#GAZTIMBQGM======,1.0
2024-11-13 20:13:30,EQALV5p5K1ipOU-LNHJlC5NluKnNJCvpzNIuRkueRvOdZzPw,4.0,4 TON Ref#GAZTIMBQHA======,3121.0
2024-11-13 20:13:30,EQDzuRtG7L21yZHw7Oo7t_6OFTl9SiK-SN1_NT-IJ5cI3Pu-,1.04,1.04 TON Ref#GAZTIMBRGA======,326044.1666666667
2024-11-13 20:13:34,EQBU8CvdTjvbwYbbp1-9p9epibH1kHLHlCwvoobq27RVluG4,3.24,3.24 TON Ref#GAZTIMBRGM======,10138.0
2024-11-13 20:13:34,EQCnLZqfh4bgaJSxkvEW8xaTJTwuHF_syWDcPGB1CV8Ks6m1,5.0,5 TON Ref#GAZTIMBRGI======,1.0
2024-11-13 20:13:40,EQDSzex47vC8nvdizzvTLBLdFKvhcqiR21ZeR6erWB-8S57W,1.79,1.79 TON Ref#GAZTIMBRGU======,99815.66666666667
2024-11-13 20:13:47,EQDz-U1xwupMDFCUH4eRdtA5dpaEMDwV65C5-cDMRDqx0lB6,3.96,3.96 TON Ref#GAZTIMBQHE======,3502.1953125
2024-11-13 20:13:47,EQD1QGpcBYXnpkGv5V1uNYyDPNcRRTxSE1Gw_z-8nj9omeKb,5.0,5 TON Ref#GAZTIMBSHA======,1.0
2024-11-13 20:13:47,EQDlEqkYI_qIuqyMkJVwBuyMyBnsFKMK2D0jnwL4KeKFFLP0,2.96,2.96 TON Ref#GAZTIMBRHA======,15681.0
2024-11-13 20:13:50,EQAZclneGfhu7M5bzCMitIIa2A3HII9I2PnOe0hUmeHH9DNU,2.86,2.86 TON Ref#GAZTIMBRGY======,18394.0
2024-11-13 20:13:59,EQCjIcPxa0KQCErRd0MKkFP_7Y0iSjObcolD5hCCZe8WD6rE,4.83,4.83 TON Ref#GAZTIMBTGI======,46.5
2024-11-13 20:13:59,EQCaAxlWjN_A5ZefPdvPo7BEngVil3XtuFy49sP0f518-RNT,2.64,2.64 TON Ref#GAZTIMBTHA======,26000.5
2024-11-13 20:14:03,EQBXZfYrt07pbpuzYvNtL2co9lj4-Vo0yRuLBapY_2Loiu7p,2.58,2.58 TON Ref#GAZTIMBTG4======,28654.0
2024-11-13 20:14:07,EQBq1vB692GFfFFbXepno2yh316Be3d9J9R242X-bWy9FjnE,2.93,2.93 TON Ref#GAZTIMBUGE======,16644.666666666668
2024-11-13 20:14:07,EQBvk-q7urtzPSkSgyPnTrLzKyuC2Tq0lXmplHhaFcaTHWb3,5.0,5 TON Ref#GAZTIMBSGY======,1.0
2024-11-13 20:14:12,EQCSoPiHp06MOtycxLby-hagVUr2QVc-Sbwm3dyxwn_EGpDe,5.0,5 TON Ref#GAZTIMBUGQ======,1.0
2024-11-13 20:14:29,EQB0y0RoIOmsqOL4NZiCgbqfA-8rRfUB0JmCJcjoqcTk-fzm,3.51,3.51 TON Ref#GAZTIMBUGU======,6659.0
2024-11-13 20:14:34,EQBSYoYQVoNnz-WKJGGCC-b5UVPnFj7ItDMXeOdFAPKGuYUo,2.73,2.73 TON Ref#GAZTIMBVGU======,22698.0
2024-11-13 20:14:37,EQBf-bCkAmt2T2uMY2bT07UKReqwcbIBSHCsF3xzRClrI96i,3.12,3.12 TON Ref#GAZTIMBVGM======,12261.0
2024-11-13 20:14:37,EQA6CvYNKsVjR_KZnQWPfJrnOHFGlont32GTxAq80K3uPPQJ,3.76,3.76 TON Ref#GAZTIMBVGY======,4537.0
2024-11-13 20:14:40,EQD8cZYJ49dmcYmIt4_p5cWmOE1QeD-100v4Hx8dejS8CxSz,4.83,4.83 TON Ref#GAZTIMBWGE======,46.5
2024-11-13 20:14:45,EQDo3WztqG8vD42whih-pF6POpcVZcKLCZFxavswmYQEBT7G,1.03,1.03 TON Ref#GAZTIMBVHA======,331170.2727272727
2024-11-13 20:14:49,EQDb-ekkb6JOJXztPxC3S9m_2fFM87bD7tkyoSWpiWVNv2SZ,2.98,2.98 TON Ref#GAZTIMBWGU======,15210.0
2024-11-13 20:14:49,EQDiH_ymCzCj3UgJvynFUgNr5r8prqnRR7NvNin4ktrWK2Ov,2.52,2.52 TON Ref#GAZTIMBUG4======,31425.4
2024-11-13 20:15:04,EQAjItb-69my3zmFIxzj_R0MKIKGkSqa2W1IKbD0Zrak4JJ3,4.26,4.26 TON Ref#GAZTIMBWG4======,2160.3333333333335
2024-11-13 20:15:19,EQAyePXvv_5F0opZCB65U6lunusMbKsqtcqA9y8dbzPxoTO7,3.36,3.36 TON Ref#GAZTIMBXGM======,8546.0
2024-11-13 20:15:27,EQB6qT1uVaJbWvEs9tOjAiuh3Et5hkyuv9qzyo6AIIccHH95,2.8,2.8 TON Ref#GAZTIMBXGU======,20281.0
2024-11-13 20:15:36,EQDeiwUS3ic5XOyE8NJ_McJh8AHHSlkuo8aCkiL4xr59uzgN,2.1,2.1 TON Ref#GAZTIMBXHE======,61240.666666666664
2024-11-13 20:15:45,EQCT8p_OTuj-6GWOZcLBWMEPLOnSEXTgjNjpUPSv_72SLG60,5.0,5 TON Ref#GAZTIMBYGM======,1.0
2024-11-13 20:15:45,EQCY9p0hQ6X_CZ-cVSE4KyBakORAou24Pq7uYUbGlpeFAUJ0,2.5,2.5 TON Ref#GAZTIMBYGE======,32457.5
2024-11-13 20:15:50,EQAzAwY46qMI22UsjpHmF-mmL3PGdNMIxamd_1Q1CkyY0U7m,1.78,1.78 TON Ref#GAZTIMBYG4======,101412.8
2024-11-13 20:15:51,EQDBJUdVz9sgmCLsPo6wcaJ_3yPN9ZspewVe8yh3WU9_mC02,4.7,4.7 TON Ref#GAZTIMBYGU======,917.551724137931
2024-11-13 20:15:56,EQA35MN0B4vilhudVsS5RrhsL3QGVKh0yAPJwid-j5UL-inM,0.26,0.26 TON Ref#GAZTIMBYGY======,826766.6363636364
2024-11-13 20:16:09,EQCBA21hsNwoQSeSfsGYSdP24tL_ziFaG5GhSZvxOZVZWBY3,3.91,3.91 TON Ref#GAZTIMBZHE======,3670.4375
2024-11-13 20:16:10,EQDxe5slN_qsELmNd8Dyqf2jov9RgN3TT5KFchrD84dFYlyT,5.0,5 TON Ref#GAZTIMBZGM======,1.0
2024-11-13 20:16:18,EQA1NRm1iSo7F2nFlykMFpWhsHdLHFrIbw__ewN0UxAIzFhw,4.78,4.78 TON Ref#GAZTIMJQGU======,143.22727272727272
2024-11-13 20:16:18,EQA9TmpzJxfUIPu0z0WmDUF8cKrk7mMxbC7V2h4PR5pPcz6a,2.22,2.22 TON Ref#GAZTIMJQGA======,50829.0
2024-11-13 20:16:26,EQAK-KBxyyFI4-J2lHlt12bCUeKsfDR4y4pZu_mDGvfwH8J-,2.69,2.69 TON Ref#GAZTIMJRGA======,24113.5
2024-11-13 20:16:34,EQDMdifZazKcnKLGIlNQs5j6_Lskn_nUq9l6MiamSq3XPSvE,3.67,3.67 TON Ref#GAZTIMJRGM======,5185.0
2024-11-13 20:16:50,EQD8NG9BP7P-xLjwz9AFHF0C_F--GdXKgWRbyoOgN0_XpDiw,2.22,2.22 TON Ref#GAZTIMJSG4======,50829.0
2024-11-13 20:17:00,EQAXonbWntvACIEladNppIMvDjtWDhUtPE2Yi7KK7i0Dz8MP,3.24,3.24 TON Ref#GAZTIMJTGA======,10138.0
2024-11-13 20:17:15,EQD1qeo8fxLML9Ijl36zJA8tuVkKpeRNWUVXIYpfoff1B9Au,4.72,4.72 TON Ref#GAZTIMJUGQ======,551.8666666666667
2024-11-13 20:17:18,EQBrSaA4i7wAAbHB2v6Ernpy1d02svUyFJPXqx7Tna10GK1Y,2.36,2.36 TON Ref#GAZTIMJUGA======,40447.166666666664
2024-11-13 20:17:24,EQCCMX2j9G9egCDEuc-JH7NxXof0X9vtS3hibMzBJyGHgqrP,3.23,3.23 TON Ref#GAZTIMJVGA======,10315.0
2024-11-13 20:17:25,EQDvsE7JZtIhsawt5uY8jGEGGHlsYkd9iAvI3-e_uyqklNze,5.0,5 TON Ref#GAZTIMJUHE======,1.0
2024-11-13 20:17:34,EQBVp1e9H386IqwlndbCuUEEakV4H8XMiGmL9uWjJUNdidxI,3.2,3.2 TON Ref#GAZTIMJTHA======,10787.0
2024-11-13 20:17:36,EQCX9k5zAH5tKK-okR4ezPbeWFKgNVRvQxbemY7sDhbGUmz6,2.32,2.32 TON Ref#GAZTIMJVGI======,43053.8
2024-11-13 20:17:49,EQA9L9XxCuGvRdkmZ7qfJ3wcNed6AcuMtbhNI6s3GbAKMb8O,2.94,2.94 TON Ref#GAZTIMJVG4======,16271.0
2024-11-13 20:17:52,EQC3K5Q-Ns8y5xyBPXoU0Kg-JJRpdWDIdMJ7VZt3zOujt1qf,5.0,5 TON Ref#GAZTIMJWGI======,1.0
2024-11-13 20:17:55,EQBV6EobQfyV-GTS0nTo8fgKGpbh3rB2NAMpcsOCmNMqI6rM,3.66,3.66 TON Ref#GAZTIMJWGA======,5244.0
2024-11-13 20:18:04,EQBCb3dHWuUmJSONwOMHwFVNYtJOgCKPGRhubnSDoi5WPG6D,5.0,5 TON Ref#GAZTIMJXGU======,1.0
2024-11-13 20:18:11,EQD6BSQVNPS1gFeeydgW7oITF624qMt094I5LhGKRgTiH8ZX,5.0,5 TON Ref#GAZTIMJYGU======,1.0
2024-11-13 20:18:11,EQDVbDk4SCvY_MB9LIqbuXinD6aKeXqJ02CCANC2FxER4niv,2.37,2.37 TON Ref#GAZTIMJXGM======,39828.5
2024-11-13 20:18:13,EQA-_5OZ7ZRcV9q3z-oqQAZpTZgcsBYsza8iLUKkuPGsN8D2,3.98,3.98 TON Ref#GAZTIMJXGQ======,3357.0
2024-11-13 20:18:16,EQDOu1BVuRI8C7PWhWlfJmTvU449vnC6H1W-gp3MRJtI5XgG,2.29,2.29 TON Ref#GAZTIMJYHA======,45176.8
2024-11-13 20:18:24,EQDJPEEADczwNeBVjAplEwdw8zl56D6JHibNdvxB3eSJdJOw,1.74,1.74 TON Ref#GAZTIMJYGE======,108046.8
2024-11-13 20:18:28,EQBlm97KrWaAMXAvuFMDm20m-bq3ZBRmFafVMAC3nPnWenkV,2.22,2.22 TON Ref#GAZTIMJZGI======,50829.0
2024-11-13 20:18:32,EQBK5SguWAke5gaqTAbKtBvzaq1pxI-qKeXrwxDRhXea_dXr,2.78,2.78 TON Ref#GAZTIMJZGY======,20870.0
2024-11-13 20:18:35,EQC_K7qsIi2y6zOnIWm-W9zRrH_PmeeRLDaS57-l-9u2o3tN,4.76,4.76 TON Ref#GAZTIMJYG4======,227.22857142857143
2024-11-13 20:18:36,EQBxKUxgM6wEnlZTHkDKTcGpSjNl1DovmZJUhLkzcHlPhrxW,2.97,2.97 TON Ref#GAZTIMRQGI======,15445.0
2024-11-13 20:18:40,EQC5hjx1ZC7iFHHgoYTlTTSSONKMGw2tLD3-Rh7H-k__AZ7V,3.68,3.68 TON Ref#GAZTIMRQGU======,5126.0
2024-11-13 20:18:42,EQDTav_WpffILKGUNlKbBXTNJlUJbK59PJ0zEYuHZGi7u7te,2.94,2.94 TON Ref#GAZTIMRQHE======,16271.0
2024-11-13 20:18:55,EQAzM3qAmxxrnlPINTUum7Q1MLsSDMYcCVRUA-Wa5K0_Za_T,3.87,3.87 TON Ref#GAZTIMRRGY======,3829.0
2024-11-13 20:18:55,EQCS8_XLpq_yvxMIoLV2rGj6sd7O15hitG-Z15puV23Uj8mT,5.0,5 TON Ref#GAZTIMRRHA======,1.0
2024-11-13 20:18:56,EQDkTzLxMpye_X3V6JLbbfoahMKlrQqIKyU1OcDP_LJ6JTkC,2.98,2.98 TON Ref#GAZTIMRRHE======,15210.0
2024-11-13 20:18:58,EQAsbzJo2B_ZC7LY0MJRXB6MA7BHkbNmd5WTYpodd1lJLOy8,2.24,2.24 TON Ref#GAZTIMRRG4======,48899.333333333336
2024-11-13 20:19:01,EQBTWFR_pXj-oDzAUFHT2RUoB-Sx2NkE8bGda5lvu_t7bG7k,2.25,2.25 TON Ref#GAZTIMRSGA======,48172.0
2024-11-13 20:19:11,EQBnZ-rIX96WGSc8f_Z1SS4mzvLwQp-OP6eqxp46DjNc9a6M,4.81,4.81 TON Ref#GAZTIMRSGI======,73.11111111111111
2024-11-13 20:19:14,EQA70oFcFS5r09ge199Br_mhJXTi3us3PmKwq2npAC8lUkJV,2.5,2.5 TON Ref#GAZTIMRSGQ======,32457.5
2024-11-13 20:19:25,EQA6KCXc_1lHp7uxDcx_NRwyMwJvQsO_SxF8O9CHdg5zAFoH,3.24,3.24 TON Ref#GAZTIMRSG4======,10138.0
2024-11-13 20:19:28,EQBMsam4Zf3sWs6L4wM1yPVqFmVqA6_xjyOVkh42_ajqoDN0,2.04,2.04 TON Ref#GAZTIMRSHE======,67506.0
2024-11-13 20:19:33,EQAAOxJR8VVVbd0sJ5lVulMSEk8lwYr_bhQy-pbRqUUGI2Hs,5.0,5 TON Ref#GAZTIMRTGE======,1.0
2024-11-13 20:19:38,EQBscn7W5_Qvie5DozJ1uMBVEud6b3IGc4QMhwkd2aanQOmX,5.0,5 TON Ref#GAZTIMRTGU======,1.0
2024-11-13 20:19:38,EQB4lLCJ_zdJO_-gPZuP5Uvm-VAoRuC2fnCSUYRao99qdXhA,3.38,3.38 TON Ref#GAZTIMRTGM======,8310.0
2024-11-13 20:20:01,EQDS6n1Qgw3Gdrw4C0lDSZxAPmGJmvP9IAh18skYLStsjjcu,1.92,1.92 TON Ref#GAZTIMRUGY======,81327.0
2024-11-13 20:20:04,EQDSOj1digllna1JAXTh1yhpBsYZ0m1N6sKmQtT0jbHToYKH,5.0,5 TON Ref#GAZTIMRVGA======,1.0
2024-11-13 20:20:59,EQDiosw_3g53IekdTRjaoPTjVI2FmiKh-ki5kBRU7AwtNq97,5.0,5 TON Ref#GAZTIMRXGY======,1.0
2024-11-13 20:20:59,EQCCicYO5ohZKu3ecUSuZNdqnyS7byNjVlBGod4we6AZnND-,5.0,5 TON Ref#GAZTIMRXGI======,1.0
2024-11-13 20:21:08,EQCo6i4-XfCKGynpPrdL3YYgVBJzqO_wB3EmZNCz730q_AIM,3.7,3.7 TON Ref#GAZTIMRXGQ======,4949.0
2024-11-13 20:21:11,EQBRuKBeudbKGnQ2FKJZki-nYZ8j-f7HOIlyvvzeJUbhnMYO,3.5,3.5 TON Ref#GAZTIMRYGI======,6895.0
2024-11-13 20:21:27,EQAmszSKe2bF_8WgqDiVOxA2DlomfDq2DFzVZR4mlXc0Ovt-,1.79,1.79 TON Ref#GAZTIMRYG4======,99815.66666666667
2024-11-13 20:21:30,EQBEPgqPE_cozVNGT3g2UtPfG7eOYRkEhg4Sn0UujcN02ZlY,3.97,3.97 TON Ref#GAZTIMRZGQ======,3429.59765625
2024-11-13 20:21:34,EQBvdrTc82gZUhjmeM4dsnLVm2OtV4PVxljHGNQnhPF_w8ai,3.46,3.46 TON Ref#GAZTIMRZGU======,7131.0
2024-11-13 20:21:36,EQCjHtTKP41o6RTHDk01IWLHvTxzwc4Im5l4ZDuVGm5HcLZ6,2.84,2.84 TON Ref#GAZTIMRZGM======,19042.0
2024-11-13 20:21:40,EQAhxNTrYC0Yrxj4F9ElAKRCHbtz96BfWqefkmSKwWSeySpT,2.55,2.55 TON Ref#GAZTIMRZHE======,29970.666666666668
2024-11-13 20:21:43,EQDkToX1DIek1mgkYO4_3jcn3dQ_bNmh42nWyk8oDQf0YRfF,3.27,3.27 TON Ref#GAZTIMRZHA======,9667.0
2024-11-13 20:21:43,EQDZGwc6Fzq1RF0-72GDfycmwdeqJoKnxj0eYRkuj7QPw9Ak,4.26,4.26 TON Ref#GAZTIMRZGA======,2160.3333333333335
2024-11-13 20:21:45,EQAmGo8Fuvcid_AXa1y_EoZctltYYnReKusgRpmugZ2pSI3A,3.84,3.84 TON Ref#GAZTIMZQGM======,4006.0
2024-11-13 20:21:49,EQAt-AACNXSA3W5WAUFaKIAWZkmdQpQTc6VwhUqjwUP9beVL,2.65,2.65 TON Ref#GAZTIMZQHE======,25647.0
2024-11-13 20:22:03,EQAXpG1fLVRj2pRNiVv00HRRc5_Nw3IxjGu4UXBu4AxVD4b5,5.0,5 TON Ref#GAZTIMZRGY======,1.0
2024-11-13 20:22:13,EQAQviXQCRdwJ9QqYTEJBNISmGKlLGNT9TAVBglF7ohBtgQL,2.45,2.45 TON Ref#GAZTIMZRG4======,35081.333333333336
2024-11-13 20:22:40,EQBsmsLH3-A2FThJGyxTRgzxrh02W_25UOv1gaVL5ENCqfQi,3.21,3.21 TON Ref#GAZTIMZTGE======,10669.0
2024-11-13 20:22:42,EQCo6VzYf7_zClDuKf7C6Oh6VszZj7y-oid1BuJcTqTXog7d,2.8,2.8 TON Ref#GAZTIMZTGQ======,20281.0
2024-11-13 20:22:57,EQD5CPP7ZABlVMxAe4nNsJiigfvn2mqeZ5l2iyWo_PYKzLod,4.76,4.76 TON Ref#GAZTIMZUHE======,227.22857142857143
2024-11-13 20:22:58,EQALHMY1fLNhzymJC1MHFa7P62hA5XWSFo8sAqug3o14Biqy,2.57,2.57 TON Ref#GAZTIMZVGM======,29067.0
2024-11-13 20:22:59,EQCKqeLZNY38GRPKSg3kLWELuUOXurZJLFb5LdDHgYogL4kZ,5.0,5 TON Ref#GAZTIMZUGY======,1.0
2024-11-13 20:23:00,EQBjqmywV5bjKzHDvjBI1kPyrDMZ-l-bYWdS-QwATOnvj8ee,3.35,3.35 TON Ref#GAZTIMZVGU======,8605.0
2024-11-13 20:23:11,EQD_Xpi4Jvm8aRYroRD4dqUhDCuWApZS_TcSMPOOuAR1CnVW,4.43,4.43 TON Ref#GAZTIMZTG4======,1524.4
2024-11-13 20:23:14,EQBBZzu5b0pLK_7wdr1YgJLjN2hIjnODfTPG3PkGJUZRjzQt,5.0,5 TON Ref#GAZTIMZWGM======,1.0
2024-11-13 20:23:15,EQAAZNNhjYI-cI64VtOU8zwCSZjzmoxbN4weaSeZFUH3GrRA,5.0,5 TON Ref#GAZTIMZUGU======,1.0
2024-11-13 20:23:17,EQCxrGXUuUq90sv5qhX1Qfj2-kMOQbpALNXxz3zjk_a8d82L,4.42,4.42 TON Ref#GAZTIMZWG4======,1550.1666666666667
2024-11-13 20:23:19,EQC1IDgDHXBfP7niP0d6tHezOLHLb6biXlC7Q21wlwFlUEW-,0.91,0.91 TON Ref#GAZTIMZWGE======,386707.4
2024-11-13 20:23:25,EQC9dKReYZlnx2v966NAzyNNOjL1fHZL5QeVLO9Sc_dowBNU,2.33,2.33 TON Ref#GAZTIMZWHE======,42363.5
2024-11-13 20:23:26,EQBCdQsaZ-2HRHHZ-rF5f0KkMiUWEk6IvyGtSa5D4RWup0h5,2.8,2.8 TON Ref#GAZTIMZXGA======,20281.0
2024-11-13 20:23:31,EQCs2_ya9GFCTbhA7tNA53g_3erqFtL-_crG3eQvvS07hE3b,2.63,2.63 TON Ref#GAZTIMZXGM======,26413.0
2024-11-13 20:23:36,EQBHL6-fuuTXhlb7JR1KZbdzT7e7WpjEyjMvE0fh0AWU5VMQ,2.9,2.9 TON Ref#GAZTIMZXHA======,17391.0
2024-11-13 20:23:37,EQDTt8nOapEf4hKWkvWZhhoXzktYHwqVUOEfVj5F8XrzdAim,2.71,2.71 TON Ref#GAZTIMZXHE======,23406.0
2024-11-13 20:23:42,EQCTijB3k2iEx8drs_UjF-zXg2IHtwcriABXqOqgXHOGrrvY,2.84,2.84 TON Ref#GAZTIMZYG4======,19042.0
2024-11-13 20:23:51,EQCRlzFjnHKky0H0ZNQXi94JXo94igHX2ohb-CUu3DdmvVxA,2.34,2.34 TON Ref#GAZTIMZYGY======,41803.666666666664
2024-11-13 20:24:02,EQCTdg6UAz-fDoPQbmg2Mki5UPgXoTl1IJK9FYh8hmfkmK1e,1.53,1.53 TON Ref#GAZTIMZZGE======,150614.33333333334
2024-11-13 20:24:06,EQBweoMuwu3fvF13_IZy59OxpOnqs-y6LtRb15gx_MAH6O07,4.0,4 TON Ref#GAZTIMZZGQ======,3121.0
2024-11-13 20:24:14,EQARC4bcsBL_qZTSz7yvoqoto3A7wfHpSzCjjE6jQT14xUuE,5.0,5 TON Ref#GAZTIMZZGI======,1.0
2024-11-13 20:24:29,EQAEyLQSOzEvcrzlPu2Q40e7T2fEBHqxxCz7s96QrY6U4Ahm,3.08,3.08 TON Ref#GAZTIMZZG4======,13146.0
2024-11-13 20:24:30,EQDRnXWj-wbWW15rJYF15jW-VEN8ZULk5rmxcwMTGYJ3goZ_,3.24,3.24 TON Ref#GAZTINBQGQ======,10138.0
2024-11-13 20:24:30,EQDJAUuDpAU9Xu_waFaB0xM8mYbztVqB97Wev9V2nsI9HS-R,3.16,3.16 TON Ref#GAZTINBQGU======,11495.0
2024-11-13 20:24:33,EQDSyQL8Yt0pcH24knyySRPmFQGPuzL2tp-KYVS4OsN_NDVR,3.24,3.24 TON Ref#GAZTINBQG4======,10138.0
2024-11-13 20:24:33,EQDNUcgbT2nvDzBQJP7esiPET6gfszJXQkV1Lev0fypBL4_N,5.0,5 TON Ref#GAZTINBRGE======,1.0
2024-11-13 20:24:34,EQA73l4Sh2qbgOefyUiWBDLR5RBHLBoBEUL-geYuIYMrNG8L,5.0,5 TON Ref#GAZTINBQGM======,1.0
2024-11-13 20:24:37,EQA8uFCL2uuaBXULQfn4y6iO3xkUzcRhpo3gN2zKELGFiQW3,5.0,5 TON Ref#GAZTINBRGI======,1.0
2024-11-13 20:24:37,EQDHIP25r5FUr0tN-61lGBGb-h0ipLz-vGNrvDEe9KkDAFBJ,3.56,3.56 TON Ref#GAZTINBRGU======,6188.0
2024-11-13 20:24:43,EQByE52JvLBwzcrytL5ZcozfE6mcDyMyKEJFR5Nq-X3y_Qi_,5.0,5 TON Ref#GAZTINBRHE======,1.0
2024-11-13 20:24:43,EQBMiho5s9HgCeQ8O-Rd35zoHroZ0au36dSoRvwpU7vdb_Gv,5.0,5 TON Ref#GAZTIMZZHE======,1.0
2024-11-13 20:24:49,EQBG7DspdFA7NY5OMlmdFOqWM9U3ZkIMLA7IK9AS729sywk_,2.89,2.89 TON Ref#GAZTINBSGI======,17627.0
2024-11-13 20:24:52,EQBtXLo9ewIEkeL7hBQMunir4S1Fx-0KtQsqpD2xHH9k15yo,3.99,3.99 TON Ref#GAZTINBSG4======,3239.0
2024-11-13 20:24:52,EQAwYbFFdmvKDiYDC8G_f8DQ_mmUmrFdBgECG4WxZHEwdh7q,5.0,5 TON Ref#GAZTINBSGU======,1.0
2024-11-13 20:24:58,EQBgGDX527aDAcLKAXgheCMLusgxB0FfXqF5craHZQfw-Z_r,2.1,2.1 TON Ref#GAZTINBSHA======,61240.666666666664
2024-11-13 20:25:10,EQAq7fpxdsOgdeG7NsyuFiNXi-zW_XEoPBhIym9Rv8vSacts,4.08,4.08 TON Ref#GAZTINBSGQ======,3120.9926993435065
2024-11-13 20:25:10,EQB96MayNQYDB8aIFMpqLlAVaJmuqsBfhuzzNSKBF0DDNDho,3.07,3.07 TON Ref#GAZTINBTGE======,13264.0
2024-11-13 20:25:10,EQDfgpOyvoQzcCLjQ37FEycZS1UyFdNli-m398LsCPDzhE9X,2.35,2.35 TON Ref#GAZTINBTGY======,41119.6
2024-11-13 20:25:11,EQCYbq11mEGaRNJCilGUxI8tmekMG18f7V1VBPimGLdV_B9B,3.75,3.75 TON Ref#GAZTINBTGA======,4654.5
2024-11-13 20:25:22,EQDRbkqKfVf_B8uzw5vZzEi8dHE9WlATfmfoWigmdAA0X_RH,2.85,2.85 TON Ref#GAZTINBUGA======,18728.0
2024-11-13 20:25:27,EQCMK-c13nTgBGsSeDatyloDJh5FW4iJtGCAJaoTHChO5Ka5,5.0,5 TON Ref#GAZTINBUHE======,1.0
2024-11-13 20:25:31,EQDac_2vxV8H8tDieAuWPrNKAOPBy1xOI-IS7NsUVZgG4nMI,5.0,5 TON Ref#GAZTINBUGI======,1.0
2024-11-13 20:25:38,EQCvEHCVf5LBHYwS1AsNvbY4bVbtQpZjknaPFu1ffMNmuXEV,3.0,3 TON Ref#GAZTINBVGM======,14797.0
2024-11-13 20:25:40,EQBOtLvJB9nxUDEoSbHVzCMwKPJq_F4j1FV2dXgHyWJ1H7ND,1.7,1.7 TON Ref#GAZTINBVGA======,115049.2
2024-11-13 20:25:42,EQCMaAitfGy7rd9xW0YpqVRxrKRBntO7YhcDlVifSYWqIeCM,3.92,3.92 TON Ref#GAZTINBVHE======,3631.71875
2024-11-13 20:25:50,EQCK9nze2c2FR8pbcbTD2RiHkAxiXRiRvoAYjbPfcD1kIcj0,1.39,1.39 TON Ref#GAZTINBVGY======,188022.2
2024-11-13 20:25:54,EQDBl9BWH2TvD7mIOdMVsQrL4iWjPI5BzA6eMZQiFark7Jqe,2.96,2.96 TON Ref#GAZTINBWHA======,15681.0
2024-11-13 20:26:10,EQAF16EgIvD6Oc42uW5xv-sLgOTKhRFVqb1UMG_yj5aitcCH,2.66,2.66 TON Ref#GAZTINBXGM======,25175.0
2024-11-13 20:26:10,EQAm-l7JX0_r9utCQbPsf9cvha6uGGhmUrGVLQpwT4pU5TXa,2.54,2.54 TON Ref#GAZTINBXGY======,30442.666666666668
